country,year,mode,powertrain,ev_charging_points,ev_sales,ev_sales_share,ev_stock,ev_stock_share,electricity_demand_ev,iso_code,population,gdp,co2,co2_per_capita,co2_per_gdp,oil_co2,oil_co2_per_capita,coal_co2,coal_co2_per_capita,co2_per_unit_energy,primary_energy_consumption,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,electricity_generation,electricity_demand_tot,low_carbon_electricity,fossil_electricity,renewables_electricity,coal_electricity,gas_electricity,oil_electricity,nuclear_electricity,hydro_electricity,solar_electricity,wind_electricity,other_renewable_electricity,net_elec_imports
Austria,2014,EV,Publicly available slow,0.100000001490116,0.0,0.0,0.0,0.0,0.0,AUT,8547812.0,354511819035.0,64.159,7.506,0.181,32.413,3.792,13.801,1.615,162.473,394.889,91.984,10.761,0.259,61.55,70.82,50.2,11.35,50.2,2.94,5.32,3.09,0.0,41.01,0.79,3.85,4.55,9.27
Austria,2015,Cars,BEV,0.0,1700.0,0.0,5000.0,0.0,0.0,AUT,8644037.0,358108266932.0,66.358,7.677,0.185,32.995,3.817,14.371,1.663,167.408,396.383,87.15,10.082,0.243,61.78,71.84,47.59,14.19,47.59,2.95,7.66,3.58,0.0,37.16,0.94,4.84,4.65,10.06
Austria,2015,Cars,EV,0.0,0.0,0.899999976158142,0.0,0.140000000596046,0.0,AUT,8644037.0,358108266932.0,66.358,7.677,0.185,32.995,3.817,14.371,1.663,167.408,396.383,87.15,10.082,0.243,61.78,71.84,47.59,14.19,47.59,2.95,7.66,3.58,0.0,37.16,0.94,4.84,4.65,10.06
Austria,2015,Cars,FCEV,0.0,4.0,0.0,6.0,0.0,0.0,AUT,8644037.0,358108266932.0,66.358,7.677,0.185,32.995,3.817,14.371,1.663,167.408,396.383,87.15,10.082,0.243,61.78,71.84,47.59,14.19,47.59,2.95,7.66,3.58,0.0,37.16,0.94,4.84,4.65,10.06
Austria,2015,Cars,PHEV,0.0,1100.0,0.0,1500.0,0.0,0.0,AUT,8644037.0,358108266932.0,66.358,7.677,0.185,32.995,3.817,14.371,1.663,167.408,396.383,87.15,10.082,0.243,61.78,71.84,47.59,14.19,47.59,2.95,7.66,3.58,0.0,37.16,0.94,4.84,4.65,10.06
Austria,2015,EV,Publicly available fast,0.100000001490116,0.0,0.0,0.0,0.0,0.0,AUT,8644037.0,358108266932.0,66.358,7.677,0.185,32.995,3.817,14.371,1.663,167.408,396.383,87.15,10.082,0.243,61.78,71.84,47.59,14.19,47.59,2.95,7.66,3.58,0.0,37.16,0.94,4.84,4.65,10.06
Austria,2015,EV,Publicly available slow,0.100000001490116,0.0,0.0,0.0,0.0,0.0,AUT,8644037.0,358108266932.0,66.358,7.677,0.185,32.995,3.817,14.371,1.663,167.408,396.383,87.15,10.082,0.243,61.78,71.84,47.59,14.19,47.59,2.95,7.66,3.58,0.0,37.16,0.94,4.84,4.65,10.06
Austria,2016,Cars,BEV,0.0,3800.0,0.0,9100.0,0.0,0.0,AUT,8737920.0,365232738553.0,67.219,7.693,0.184,34.108,3.903,13.334,1.526,164.088,409.651,88.735,10.155,0.243,64.87,72.03,51.08,13.79,51.08,2.04,8.49,3.26,0.0,39.97,1.1,5.23,4.78,7.16
Austria,2016,Cars,EV,0.0,0.0,1.5,0.0,0.239999994635582,0.0,AUT,8737920.0,365232738553.0,67.219,7.693,0.184,34.108,3.903,13.334,1.526,164.088,409.651,88.735,10.155,0.243,64.87,72.03,51.08,13.79,51.08,2.04,8.49,3.26,0.0,39.97,1.1,5.23,4.78,7.16
Austria,2016,Cars,FCEV,0.0,0.0,0.0,13.0,0.0,0.0,AUT,8737920.0,365232738553.0,67.219,7.693,0.184,34.108,3.903,13.334,1.526,164.088,409.651,88.735,10.155,0.243,64.87,72.03,51.08,13.79,51.08,2.04,8.49,3.26,0.0,39.97,1.1,5.23,4.78,7.16
Austria,2016,Cars,PHEV,0.0,1200.0,0.0,2300.0,0.0,0.0,AUT,8737920.0,365232738553.0,67.219,7.693,0.184,34.108,3.903,13.334,1.526,164.088,409.651,88.735,10.155,0.243,64.87,72.03,51.08,13.79,51.08,2.04,8.49,3.26,0.0,39.97,1.1,5.23,4.78,7.16
Austria,2016,EV,Publicly available fast,0.100000001490116,0.0,0.0,0.0,0.0,0.0,AUT,8737920.0,365232738553.0,67.219,7.693,0.184,34.108,3.903,13.334,1.526,164.088,409.651,88.735,10.155,0.243,64.87,72.03,51.08,13.79,51.08,2.04,8.49,3.26,0.0,39.97,1.1,5.23,4.78,7.16
Austria,2016,EV,Publicly available slow,0.100000001490116,0.0,0.0,0.0,0.0,0.0,AUT,8737920.0,365232738553.0,67.219,7.693,0.184,34.108,3.903,13.334,1.526,164.088,409.651,88.735,10.155,0.243,64.87,72.03,51.08,13.79,51.08,2.04,8.49,3.26,0.0,39.97,1.1,5.23,4.78,7.16
Austria,2017,Cars,BEV,0.0,5400.0,0.0,15000.0,0.0,0.0,AUT,8798779.0,373481694490.0,69.601,7.91,0.186,34.546,3.926,14.023,1.594,166.683,417.569,88.615,10.071,0.237,67.09,73.64,51.05,16.04,51.05,1.76,10.91,3.37,0.0,38.29,1.27,6.57,4.92,6.55
Austria,2017,Cars,EV,0.0,0.0,2.0,0.0,0.379999995231628,0.0,AUT,8798779.0,373481694490.0,69.601,7.91,0.186,34.546,3.926,14.023,1.594,166.683,417.569,88.615,10.071,0.237,67.09,73.64,51.05,16.04,51.05,1.76,10.91,3.37,0.0,38.29,1.27,6.57,4.92,6.55
Austria,2017,Cars,FCEV,0.0,2.0,0.0,19.0,0.0,0.0,AUT,8798779.0,373481694490.0,69.601,7.91,0.186,34.546,3.926,14.023,1.594,166.683,417.569,88.615,10.071,0.237,67.09,73.64,51.05,16.04,51.05,1.76,10.91,3.37,0.0,38.29,1.27,6.57,4.92,6.55
Austria,2017,Cars,PHEV,0.0,1700.0,0.0,3900.0,0.0,0.0,AUT,8798779.0,373481694490.0,69.601,7.91,0.186,34.546,3.926,14.023,1.594,166.683,417.569,88.615,10.071,0.237,67.09,73.64,51.05,16.04,51.05,1.76,10.91,3.37,0.0,38.29,1.27,6.57,4.92,6.55
Austria,2017,EV,Publicly available fast,0.100000001490116,0.0,0.0,0.0,0.0,0.0,AUT,8798779.0,373481694490.0,69.601,7.91,0.186,34.546,3.926,14.023,1.594,166.683,417.569,88.615,10.071,0.237,67.09,73.64,51.05,16.04,51.05,1.76,10.91,3.37,0.0,38.29,1.27,6.57,4.92,6.55
Austria,2017,EV,Publicly available slow,0.100000001490116,0.0,0.0,0.0,0.0,0.0,AUT,8798779.0,373481694490.0,69.601,7.91,0.186,34.546,3.926,14.023,1.594,166.683,417.569,88.615,10.071,0.237,67.09,73.64,51.05,16.04,51.05,1.76,10.91,3.37,0.0,38.29,1.27,6.57,4.92,6.55
Austria,2018,Cars,BEV,0.0,6800.0,0.0,21000.0,0.0,0.0,AUT,8841653.0,382540042762.0,66.567,7.529,0.174,34.087,3.855,12.294,1.391,162.993,408.402,88.48,10.007,0.231,64.67,73.62,50.06,14.61,50.06,1.81,9.92,2.88,0.0,37.64,1.46,6.03,4.93,8.95
Austria,2018,Cars,EV,0.0,0.0,2.59999990463257,0.0,0.529999971389771,0.0,AUT,8841653.0,382540042762.0,66.567,7.529,0.174,34.087,3.855,12.294,1.391,162.993,408.402,88.48,10.007,0.231,64.67,73.62,50.06,14.61,50.06,1.81,9.92,2.88,0.0,37.64,1.46,6.03,4.93,8.95
Austria,2018,Cars,FCEV,0.0,7.0,0.0,24.0,0.0,0.0,AUT,8841653.0,382540042762.0,66.567,7.529,0.174,34.087,3.855,12.294,1.391,162.993,408.402,88.48,10.007,0.231,64.67,73.62,50.06,14.61,50.06,1.81,9.92,2.88,0.0,37.64,1.46,6.03,4.93,8.95
Austria,2018,Cars,PHEV,0.0,2300.0,0.0,5700.0,0.0,0.0,AUT,8841653.0,382540042762.0,66.567,7.529,0.174,34.087,3.855,12.294,1.391,162.993,408.402,88.48,10.007,0.231,64.67,73.62,50.06,14.61,50.06,1.81,9.92,2.88,0.0,37.64,1.46,6.03,4.93,8.95
Austria,2018,EV,Publicly available fast,0.100000001490116,0.0,0.0,0.0,0.0,0.0,AUT,8841653.0,382540042762.0,66.567,7.529,0.174,34.087,3.855,12.294,1.391,162.993,408.402,88.48,10.007,0.231,64.67,73.62,50.06,14.61,50.06,1.81,9.92,2.88,0.0,37.64,1.46,6.03,4.93,8.95
Austria,2018,EV,Publicly available slow,0.100000001490116,0.0,0.0,0.0,0.0,0.0,AUT,8841653.0,382540042762.0,66.567,7.529,0.174,34.087,3.855,12.294,1.391,162.993,408.402,88.48,10.007,0.231,64.67,73.62,50.06,14.61,50.06,1.81,9.92,2.88,0.0,37.64,1.46,6.03,4.93,8.95
Austria,2019,Cars,BEV,0.0,9300.0,0.0,30000.0,0.0,0.0,AUT,8880876.0,388344674039.0,67.951,7.651,0.175,34.088,3.838,13.005,1.464,158.779,427.96,86.611,9.753,0.223,70.69,73.82,54.64,16.05,54.64,1.5,11.32,3.23,0.0,40.83,1.7,7.45,4.66,3.13
Austria,2019,Cars,EV,0.0,0.0,3.5,0.0,0.75,0.0,AUT,8880876.0,388344674039.0,67.951,7.651,0.175,34.088,3.838,13.005,1.464,158.779,427.96,86.611,9.753,0.223,70.69,73.82,54.64,16.05,54.64,1.5,11.32,3.23,0.0,40.83,1.7,7.45,4.66,3.13
Austria,2019,Cars,FCEV,0.0,19.0,0.0,41.0,0.0,0.0,AUT,8880876.0,388344674039.0,67.951,7.651,0.175,34.088,3.838,13.005,1.464,158.779,427.96,86.611,9.753,0.223,70.69,73.82,54.64,16.05,54.64,1.5,11.32,3.23,0.0,40.83,1.7,7.45,4.66,3.13
Austria,2019,Cars,PHEV,0.0,2200.0,0.0,8000.0,0.0,0.0,AUT,8880876.0,388344674039.0,67.951,7.651,0.175,34.088,3.838,13.005,1.464,158.779,427.96,86.611,9.753,0.223,70.69,73.82,54.64,16.05,54.64,1.5,11.32,3.23,0.0,40.83,1.7,7.45,4.66,3.13
Austria,2019,EV,Publicly available fast,0.100000001490116,0.0,0.0,0.0,0.0,0.0,AUT,8880876.0,388344674039.0,67.951,7.651,0.175,34.088,3.838,13.005,1.464,158.779,427.96,86.611,9.753,0.223,70.69,73.82,54.64,16.05,54.64,1.5,11.32,3.23,0.0,40.83,1.7,7.45,4.66,3.13
Austria,2019,EV,Publicly available slow,0.100000001490116,0.0,0.0,0.0,0.0,0.0,AUT,8880876.0,388344674039.0,67.951,7.651,0.175,34.088,3.838,13.005,1.464,158.779,427.96,86.611,9.753,0.223,70.69,73.82,54.64,16.05,54.64,1.5,11.32,3.23,0.0,40.83,1.7,7.45,4.66,3.13
Austria,2020,Cars,BEV,0.0,16000.0,0.0,45000.0,0.0,0.0,AUT,8921402.0,363281092036.0,62.18,6.97,0.171,30.779,3.45,11.371,1.275,155.394,400.144,78.804,8.833,0.217,69.03,71.23,55.42,13.61,55.42,0.56,9.95,3.1,0.0,42.0,2.04,6.79,4.59,2.2
Austria,2020,Cars,EV,0.0,0.0,9.5,0.0,1.20000004768372,0.0,AUT,8921402.0,363281092036.0,62.18,6.97,0.171,30.779,3.45,11.371,1.275,155.394,400.144,78.804,8.833,0.217,69.03,71.23,55.42,13.61,55.42,0.56,9.95,3.1,0.0,42.0,2.04,6.79,4.59,2.2
Austria,2020,Cars,FCEV,0.0,14.0,0.0,45.0,0.0,0.0,AUT,8921402.0,363281092036.0,62.18,6.97,0.171,30.779,3.45,11.371,1.275,155.394,400.144,78.804,8.833,0.217,69.03,71.23,55.42,13.61,55.42,0.56,9.95,3.1,0.0,42.0,2.04,6.79,4.59,2.2
Austria,2020,Cars,PHEV,0.0,7600.0,0.0,15000.0,0.0,0.0,AUT,8921402.0,363281092036.0,62.18,6.97,0.171,30.779,3.45,11.371,1.275,155.394,400.144,78.804,8.833,0.217,69.03,71.23,55.42,13.61,55.42,0.56,9.95,3.1,0.0,42.0,2.04,6.79,4.59,2.2
Austria,2020,EV,Publicly available fast,0.100000001490116,0.0,0.0,0.0,0.0,0.0,AUT,8921402.0,363281092036.0,62.18,6.97,0.171,30.779,3.45,11.371,1.275,155.394,400.144,78.804,8.833,0.217,69.03,71.23,55.42,13.61,55.42,0.56,9.95,3.1,0.0,42.0,2.04,6.79,4.59,2.2
Austria,2020,EV,Publicly available slow,0.100000001490116,0.0,0.0,0.0,0.0,0.0,AUT,8921402.0,363281092036.0,62.18,6.97,0.171,30.779,3.45,11.371,1.275,155.394,400.144,78.804,8.833,0.217,69.03,71.23,55.42,13.61,55.42,0.56,9.95,3.1,0.0,42.0,2.04,6.79,4.59,2.2
Austria,2021,Cars,BEV,0.0,33000.0,0.0,77000.0,0.0,0.0,AUT,8967053.0,379835198584.0,65.751,7.333,0.173,32.17,3.588,12.408,1.384,161.816,406.335,85.499,9.535,0.225,66.67,74.21,52.75,13.92,52.75,0.0,10.62,3.3,0.0,38.75,2.78,6.74,4.48,7.54
Austria,2021,Cars,EV,0.0,0.0,20.0,0.0,2.09999990463257,0.0,AUT,8967053.0,379835198584.0,65.751,7.333,0.173,32.17,3.588,12.408,1.384,161.816,406.335,85.499,9.535,0.225,66.67,74.21,52.75,13.92,52.75,0.0,10.62,3.3,0.0,38.75,2.78,6.74,4.48,7.54
Austria,2021,Cars,FCEV,0.0,14.0,0.0,55.0,0.0,0.0,AUT,8967053.0,379835198584.0,65.751,7.333,0.173,32.17,3.588,12.408,1.384,161.816,406.335,85.499,9.535,0.225,66.67,74.21,52.75,13.92,52.75,0.0,10.62,3.3,0.0,38.75,2.78,6.74,4.48,7.54
Austria,2021,Cars,PHEV,0.0,15000.0,0.0,29000.0,0.0,0.0,AUT,8967053.0,379835198584.0,65.751,7.333,0.173,32.17,3.588,12.408,1.384,161.816,406.335,85.499,9.535,0.225,66.67,74.21,52.75,13.92,52.75,0.0,10.62,3.3,0.0,38.75,2.78,6.74,4.48,7.54
Austria,2021,EV,Publicly available fast,1600.0,0.0,0.0,0.0,0.0,0.0,AUT,8967053.0,379835198584.0,65.751,7.333,0.173,32.17,3.588,12.408,1.384,161.816,406.335,85.499,9.535,0.225,66.67,74.21,52.75,13.92,52.75,0.0,10.62,3.3,0.0,38.75,2.78,6.74,4.48,7.54
Austria,2021,EV,Publicly available slow,8900.0,0.0,0.0,0.0,0.0,0.0,AUT,8967053.0,379835198584.0,65.751,7.333,0.173,32.17,3.588,12.408,1.384,161.816,406.335,85.499,9.535,0.225,66.67,74.21,52.75,13.92,52.75,0.0,10.62,3.3,0.0,38.75,2.78,6.74,4.48,7.54
Austria,2022,Cars,BEV,0.0,34000.0,0.0,110000.0,0.0,0.0,AUT,9064678.0,398815419150.0,61.454,6.78,0.154,30.702,3.387,11.663,1.287,160.949,381.823,83.156,9.174,0.209,64.47,73.17,50.41,14.06,50.41,0.0,10.85,3.21,0.0,34.63,3.79,7.24,4.75,8.7
Austria,2022,Cars,EV,0.0,0.0,22.0,0.0,3.0,0.0,AUT,9064678.0,398815419150.0,61.454,6.78,0.154,30.702,3.387,11.663,1.287,160.949,381.823,83.156,9.174,0.209,64.47,73.17,50.41,14.06,50.41,0.0,10.85,3.21,0.0,34.63,3.79,7.24,4.75,8.7
Austria,2022,Cars,FCEV,0.0,14.0,0.0,62.0,0.0,0.0,AUT,9064678.0,398815419150.0,61.454,6.78,0.154,30.702,3.387,11.663,1.287,160.949,381.823,83.156,9.174,0.209,64.47,73.17,50.41,14.06,50.41,0.0,10.85,3.21,0.0,34.63,3.79,7.24,4.75,8.7
Austria,2022,Cars,PHEV,0.0,13000.0,0.0,42000.0,0.0,0.0,AUT,9064678.0,398815419150.0,61.454,6.78,0.154,30.702,3.387,11.663,1.287,160.949,381.823,83.156,9.174,0.209,64.47,73.17,50.41,14.06,50.41,0.0,10.85,3.21,0.0,34.63,3.79,7.24,4.75,8.7
Austria,2022,EV,Publicly available fast,2600.0,0.0,0.0,0.0,0.0,0.0,AUT,9064678.0,398815419150.0,61.454,6.78,0.154,30.702,3.387,11.663,1.287,160.949,381.823,83.156,9.174,0.209,64.47,73.17,50.41,14.06,50.41,0.0,10.85,3.21,0.0,34.63,3.79,7.24,4.75,8.7
Austria,2022,EV,Publicly available slow,13000.0,0.0,0.0,0.0,0.0,0.0,AUT,9064678.0,398815419150.0,61.454,6.78,0.154,30.702,3.387,11.663,1.287,160.949,381.823,83.156,9.174,0.209,64.47,73.17,50.41,14.06,50.41,0.0,10.85,3.21,0.0,34.63,3.79,7.24,4.75,8.7
Austria,2023,Cars,BEV,0.0,48000.0,0.0,160000.0,0.0,0.0,AUT,9130434.0,,56.909,6.233,,29.376,3.217,11.146,1.221,144.454,393.96,76.469,8.375,,70.98,70.91,60.16,10.82,60.16,0.0,7.5,3.32,0.0,40.67,6.89,8.04,4.56,-0.07
Austria,2023,Cars,EV,0.0,0.0,26.0,0.0,4.40000009536743,0.0,AUT,9130434.0,,56.909,6.233,,29.376,3.217,11.146,1.221,144.454,393.96,76.469,8.375,,70.98,70.91,60.16,10.82,60.16,0.0,7.5,3.32,0.0,40.67,6.89,8.04,4.56,-0.07
Austria,2023,Cars,FCEV,0.0,9.0,0.0,89.0,0.0,0.0,AUT,9130434.0,,56.909,6.233,,29.376,3.217,11.146,1.221,144.454,393.96,76.469,8.375,,70.98,70.91,60.16,10.82,60.16,0.0,7.5,3.32,0.0,40.67,6.89,8.04,4.56,-0.07
Austria,2023,Cars,PHEV,0.0,17000.0,0.0,61000.0,0.0,0.0,AUT,9130434.0,,56.909,6.233,,29.376,3.217,11.146,1.221,144.454,393.96,76.469,8.375,,70.98,70.91,60.16,10.82,60.16,0.0,7.5,3.32,0.0,40.67,6.89,8.04,4.56,-0.07
Austria,2023,EV,Publicly available fast,2500.0,0.0,0.0,0.0,0.0,0.0,AUT,9130434.0,,56.909,6.233,,29.376,3.217,11.146,1.221,144.454,393.96,76.469,8.375,,70.98,70.91,60.16,10.82,60.16,0.0,7.5,3.32,0.0,40.67,6.89,8.04,4.56,-0.07
Austria,2023,EV,Publicly available slow,15000.0,0.0,0.0,0.0,0.0,0.0,AUT,9130434.0,,56.909,6.233,,29.376,3.217,11.146,1.221,144.454,393.96,76.469,8.375,,70.98,70.91,60.16,10.82,60.16,0.0,7.5,3.32,0.0,40.67,6.89,8.04,4.56,-0.07
Belgium,2010,Buses,BEV,0.0,0.0,0.0,3.0,0.0,0.0,BEL,10936619.0,411261674695.0,114.563,10.475,0.279,51.153,4.677,17.526,1.603,149.797,764.788,207.063,18.933,0.503,93.04,93.59,54.51,38.53,6.57,4.2,30.84,3.49,47.94,0.31,0.58,1.3,4.38,0.55
Belgium,2010,Buses,EV,0.0,0.0,0.0,0.0,0.018999999389052,0.0,BEL,10936619.0,411261674695.0,114.563,10.475,0.279,51.153,4.677,17.526,1.603,149.797,764.788,207.063,18.933,0.503,93.04,93.59,54.51,38.53,6.57,4.2,30.84,3.49,47.94,0.31,0.58,1.3,4.38,0.55
Belgium,2010,Cars,BEV,0.0,48.0,0.0,61.0,0.0,0.0,BEL,10936619.0,411261674695.0,114.563,10.475,0.279,51.153,4.677,17.526,1.603,149.797,764.788,207.063,18.933,0.503,93.04,93.59,54.51,38.53,6.57,4.2,30.84,3.49,47.94,0.31,0.58,1.3,4.38,0.55
Belgium,2010,Cars,EV,0.0,0.0,0.009999999776483,0.0,0.001300000003539,0.0,BEL,10936619.0,411261674695.0,114.563,10.475,0.279,51.153,4.677,17.526,1.603,149.797,764.788,207.063,18.933,0.503,93.04,93.59,54.51,38.53,6.57,4.2,30.84,3.49,47.94,0.31,0.58,1.3,4.38,0.55
Belgium,2010,Cars,FCEV,0.0,0.0,0.0,1.0,0.0,0.0,BEL,10936619.0,411261674695.0,114.563,10.475,0.279,51.153,4.677,17.526,1.603,149.797,764.788,207.063,18.933,0.503,93.04,93.59,54.51,38.53,6.57,4.2,30.84,3.49,47.94,0.31,0.58,1.3,4.38,0.55
Belgium,2010,Cars,PHEV,0.0,8.0,0.0,9.0,0.0,0.0,BEL,10936619.0,411261674695.0,114.563,10.475,0.279,51.153,4.677,17.526,1.603,149.797,764.788,207.063,18.933,0.503,93.04,93.59,54.51,38.53,6.57,4.2,30.84,3.49,47.94,0.31,0.58,1.3,4.38,0.55
Belgium,2010,Trucks,BEV,0.0,0.0,0.0,2.0,0.0,0.0,BEL,10936619.0,411261674695.0,114.563,10.475,0.279,51.153,4.677,17.526,1.603,149.797,764.788,207.063,18.933,0.503,93.04,93.59,54.51,38.53,6.57,4.2,30.84,3.49,47.94,0.31,0.58,1.3,4.38,0.55
Belgium,2010,Trucks,EV,0.0,0.0,0.0,0.0,0.001300000003539,0.0,BEL,10936619.0,411261674695.0,114.563,10.475,0.279,51.153,4.677,17.526,1.603,149.797,764.788,207.063,18.933,0.503,93.04,93.59,54.51,38.53,6.57,4.2,30.84,3.49,47.94,0.31,0.58,1.3,4.38,0.55
Belgium,2010,Vans,BEV,0.0,7.0,0.0,62.0,0.0,0.0,BEL,10936619.0,411261674695.0,114.563,10.475,0.279,51.153,4.677,17.526,1.603,149.797,764.788,207.063,18.933,0.503,93.04,93.59,54.51,38.53,6.57,4.2,30.84,3.49,47.94,0.31,0.58,1.3,4.38,0.55
Belgium,2010,Vans,EV,0.0,0.0,0.013000000268221,0.0,0.010999999940395,0.0,BEL,10936619.0,411261674695.0,114.563,10.475,0.279,51.153,4.677,17.526,1.603,149.797,764.788,207.063,18.933,0.503,93.04,93.59,54.51,38.53,6.57,4.2,30.84,3.49,47.94,0.31,0.58,1.3,4.38,0.55
Belgium,2011,Buses,BEV,0.0,0.0,0.0,3.0,0.0,0.0,BEL,11038624.0,420934235947.0,105.159,9.526,0.25,48.22,4.368,16.689,1.512,147.341,713.712,213.914,19.379,0.508,89.28,91.82,56.59,32.69,8.36,3.48,25.44,3.77,48.23,0.2,1.21,2.32,4.63,2.54
Belgium,2011,Buses,EV,0.0,0.0,0.0,0.0,0.018999999389052,0.0,BEL,11038624.0,420934235947.0,105.159,9.526,0.25,48.22,4.368,16.689,1.512,147.341,713.712,213.914,19.379,0.508,89.28,91.82,56.59,32.69,8.36,3.48,25.44,3.77,48.23,0.2,1.21,2.32,4.63,2.54
Belgium,2011,Cars,BEV,0.0,280.0,0.0,320.0,0.0,0.0,BEL,11038624.0,420934235947.0,105.159,9.526,0.25,48.22,4.368,16.689,1.512,147.341,713.712,213.914,19.379,0.508,89.28,91.82,56.59,32.69,8.36,3.48,25.44,3.77,48.23,0.2,1.21,2.32,4.63,2.54
Belgium,2011,Cars,EV,0.0,0.0,0.052000001072884,0.0,0.00650000013411,0.0,BEL,11038624.0,420934235947.0,105.159,9.526,0.25,48.22,4.368,16.689,1.512,147.341,713.712,213.914,19.379,0.508,89.28,91.82,56.59,32.69,8.36,3.48,25.44,3.77,48.23,0.2,1.21,2.32,4.63,2.54
Belgium,2011,Cars,FCEV,0.0,0.0,0.0,1.0,0.0,0.0,BEL,11038624.0,420934235947.0,105.159,9.526,0.25,48.22,4.368,16.689,1.512,147.341,713.712,213.914,19.379,0.508,89.28,91.82,56.59,32.69,8.36,3.48,25.44,3.77,48.23,0.2,1.21,2.32,4.63,2.54
Belgium,2011,Cars,PHEV,0.0,16.0,0.0,26.0,0.0,0.0,BEL,11038624.0,420934235947.0,105.159,9.526,0.25,48.22,4.368,16.689,1.512,147.341,713.712,213.914,19.379,0.508,89.28,91.82,56.59,32.69,8.36,3.48,25.44,3.77,48.23,0.2,1.21,2.32,4.63,2.54
Belgium,2011,Trucks,BEV,0.0,1.0,0.0,6.0,0.0,0.0,BEL,11038624.0,420934235947.0,105.159,9.526,0.25,48.22,4.368,16.689,1.512,147.341,713.712,213.914,19.379,0.508,89.28,91.82,56.59,32.69,8.36,3.48,25.44,3.77,48.23,0.2,1.21,2.32,4.63,2.54
Belgium,2011,Trucks,EV,0.0,0.0,0.009800000116229,0.0,0.00400000018999,0.0,BEL,11038624.0,420934235947.0,105.159,9.526,0.25,48.22,4.368,16.689,1.512,147.341,713.712,213.914,19.379,0.508,89.28,91.82,56.59,32.69,8.36,3.48,25.44,3.77,48.23,0.2,1.21,2.32,4.63,2.54
Belgium,2011,Vans,BEV,0.0,25.0,0.0,79.0,0.0,0.0,BEL,11038624.0,420934235947.0,105.159,9.526,0.25,48.22,4.368,16.689,1.512,147.341,713.712,213.914,19.379,0.508,89.28,91.82,56.59,32.69,8.36,3.48,25.44,3.77,48.23,0.2,1.21,2.32,4.63,2.54
Belgium,2011,Vans,EV,0.0,0.0,0.039000000804663,0.0,0.013000000268221,0.0,BEL,11038624.0,420934235947.0,105.159,9.526,0.25,48.22,4.368,16.689,1.512,147.341,713.712,213.914,19.379,0.508,89.28,91.82,56.59,32.69,8.36,3.48,25.44,3.77,48.23,0.2,1.21,2.32,4.63,2.54
Belgium,2012,Buses,BEV,0.0,0.0,0.0,3.0,0.0,0.0,BEL,11107522.0,424045845634.0,102.486,9.227,0.242,47.133,4.243,15.078,1.357,149.628,684.939,196.562,17.696,0.464,81.51,91.45,50.8,30.71,10.51,3.39,23.57,3.75,40.29,0.36,2.15,2.76,5.24,9.94
Belgium,2012,Buses,EV,0.0,0.0,0.0,0.0,0.018999999389052,0.0,BEL,11107522.0,424045845634.0,102.486,9.227,0.242,47.133,4.243,15.078,1.357,149.628,684.939,196.562,17.696,0.464,81.51,91.45,50.8,30.71,10.51,3.39,23.57,3.75,40.29,0.36,2.15,2.76,5.24,9.94
Belgium,2012,Cars,BEV,0.0,570.0,0.0,830.0,0.0,0.0,BEL,11107522.0,424045845634.0,102.486,9.227,0.242,47.133,4.243,15.078,1.357,149.628,684.939,196.562,17.696,0.464,81.51,91.45,50.8,30.71,10.51,3.39,23.57,3.75,40.29,0.36,2.15,2.76,5.24,9.94
Belgium,2012,Cars,EV,0.0,0.0,0.189999997615814,0.0,0.021999999880791,0.0,BEL,11107522.0,424045845634.0,102.486,9.227,0.242,47.133,4.243,15.078,1.357,149.628,684.939,196.562,17.696,0.464,81.51,91.45,50.8,30.71,10.51,3.39,23.57,3.75,40.29,0.36,2.15,2.76,5.24,9.94
Belgium,2012,Cars,FCEV,0.0,0.0,0.0,1.0,0.0,0.0,BEL,11107522.0,424045845634.0,102.486,9.227,0.242,47.133,4.243,15.078,1.357,149.628,684.939,196.562,17.696,0.464,81.51,91.45,50.8,30.71,10.51,3.39,23.57,3.75,40.29,0.36,2.15,2.76,5.24,9.94
Belgium,2012,Cars,PHEV,0.0,340.0,0.0,350.0,0.0,0.0,BEL,11107522.0,424045845634.0,102.486,9.227,0.242,47.133,4.243,15.078,1.357,149.628,684.939,196.562,17.696,0.464,81.51,91.45,50.8,30.71,10.51,3.39,23.57,3.75,40.29,0.36,2.15,2.76,5.24,9.94
Belgium,2012,Trucks,BEV,0.0,0.0,0.0,7.0,0.0,0.0,BEL,11107522.0,424045845634.0,102.486,9.227,0.242,47.133,4.243,15.078,1.357,149.628,684.939,196.562,17.696,0.464,81.51,91.45,50.8,30.71,10.51,3.39,23.57,3.75,40.29,0.36,2.15,2.76,5.24,9.94
Belgium,2012,Trucks,EV,0.0,0.0,0.0,0.0,0.004800000227988,0.0,BEL,11107522.0,424045845634.0,102.486,9.227,0.242,47.133,4.243,15.078,1.357,149.628,684.939,196.562,17.696,0.464,81.51,91.45,50.8,30.71,10.51,3.39,23.57,3.75,40.29,0.36,2.15,2.76,5.24,9.94
Belgium,2012,Vans,BEV,0.0,260.0,0.0,330.0,0.0,0.0,BEL,11107522.0,424045845634.0,102.486,9.227,0.242,47.133,4.243,15.078,1.357,149.628,684.939,196.562,17.696,0.464,81.51,91.45,50.8,30.71,10.51,3.39,23.57,3.75,40.29,0.36,2.15,2.76,5.24,9.94
