country,isoCode,continent,continentCode,year,halfDecade,pandemicPeriod,vehicleType,powertrain,evSales,evSalesShare,evStock,evStockShare,evElectricityDemand,evChargingPoints
Sweden,SWE,Europe,EU,2017,2015-2019,Pre-Pandemia,Vans,EV,0.0,0.340000003576279,0.0,0.349999994039536,0.0,0.0
Sweden,SWE,Europe,EU,2017,2015-2019,Pre-Pandemia,Vans,PHEV,0.0,0.0,7.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2018,2015-2019,Pre-Pandemia,Buses,BEV,36.0,0.0,90.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2018,2015-2019,Pre-Pandemia,Buses,EV,0.0,4.09999990463257,0.0,1.39999997615814,0.0,0.0
Sweden,SWE,Europe,EU,2018,2015-2019,Pre-Pandemia,Buses,PHEV,0.0,0.0,93.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2018,2015-2019,Pre-Pandemia,Cars,BEV,7100.0,0.0,17000.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2018,2015-2019,Pre-Pandemia,Cars,EV,0.0,7.59999990463257,0.0,1.29999995231628,0.0,0.0
Sweden,SWE,Europe,EU,2018,2015-2019,Pre-Pandemia,Cars,FCEV,0.0,0.0,21.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2018,2015-2019,Pre-Pandemia,Cars,PHEV,22000.0,0.0,49000.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2018,2015-2019,Pre-Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,1000.0
Sweden,SWE,Europe,EU,2018,2015-2019,Pre-Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,5500.0
Sweden,SWE,Europe,EU,2018,2015-2019,Pre-Pandemia,Trucks,BEV,4.0,0.0,4.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2018,2015-2019,Pre-Pandemia,Trucks,EV,0.0,0.046000000089407,0.0,0.004900000058115,0.0,0.0
Sweden,SWE,Europe,EU,2018,2015-2019,Pre-Pandemia,Vans,BEV,760.0,0.0,2700.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2018,2015-2019,Pre-Pandemia,Vans,EV,0.0,1.29999995231628,0.0,0.469999998807907,0.0,0.0
Sweden,SWE,Europe,EU,2018,2015-2019,Pre-Pandemia,Vans,PHEV,9.0,0.0,16.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2019,2015-2019,Pre-Pandemia,Buses,BEV,98.0,0.0,190.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2019,2015-2019,Pre-Pandemia,Buses,EV,0.0,7.40000009536743,0.0,2.09999990463257,0.0,0.0
Sweden,SWE,Europe,EU,2019,2015-2019,Pre-Pandemia,Buses,PHEV,0.0,0.0,93.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2019,2015-2019,Pre-Pandemia,Cars,BEV,16000.0,0.0,30000.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2019,2015-2019,Pre-Pandemia,Cars,EV,0.0,11.0,0.0,2.0,0.0,0.0
Sweden,SWE,Europe,EU,2019,2015-2019,Pre-Pandemia,Cars,FCEV,2.0,0.0,42.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2019,2015-2019,Pre-Pandemia,Cars,PHEV,25000.0,0.0,67000.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2019,2015-2019,Pre-Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,1200.0
Sweden,SWE,Europe,EU,2019,2015-2019,Pre-Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,7800.0
Sweden,SWE,Europe,EU,2019,2015-2019,Pre-Pandemia,Trucks,BEV,4.0,0.0,11.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2019,2015-2019,Pre-Pandemia,Trucks,EV,0.0,0.043000001460314,0.0,0.013000000268221,0.0,0.0
Sweden,SWE,Europe,EU,2019,2015-2019,Pre-Pandemia,Vans,BEV,1400.0,0.0,3900.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2019,2015-2019,Pre-Pandemia,Vans,EV,0.0,2.5,0.0,0.680000007152557,0.0,0.0
Sweden,SWE,Europe,EU,2019,2015-2019,Pre-Pandemia,Vans,PHEV,0.0,0.0,4.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2020,2020-2023,Pandemia,Buses,BEV,160.0,0.0,350.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2020,2020-2023,Pandemia,Buses,EV,0.0,9.89999961853027,0.0,3.70000004768372,0.0,0.0
Sweden,SWE,Europe,EU,2020,2020-2023,Pandemia,Buses,PHEV,0.0,0.0,93.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2020,2020-2023,Pandemia,Cars,BEV,28000.0,0.0,56000.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2020,2020-2023,Pandemia,Cars,EV,0.0,32.0,0.0,3.59999990463257,0.0,0.0
Sweden,SWE,Europe,EU,2020,2020-2023,Pandemia,Cars,FCEV,5.0,0.0,47.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2020,2020-2023,Pandemia,Cars,PHEV,66000.0,0.0,120000.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2020,2020-2023,Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,1400.0
Sweden,SWE,Europe,EU,2020,2020-2023,Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,9800.0
Sweden,SWE,Europe,EU,2020,2020-2023,Pandemia,Trucks,BEV,24.0,0.0,58.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2020,2020-2023,Pandemia,Trucks,EV,0.0,0.349999994039536,0.0,0.071000002324581,0.0,0.0
Sweden,SWE,Europe,EU,2020,2020-2023,Pandemia,Vans,BEV,2100.0,0.0,5900.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2020,2020-2023,Pandemia,Vans,EV,0.0,6.09999990463257,0.0,1.10000002384186,0.0,0.0
Sweden,SWE,Europe,EU,2020,2020-2023,Pandemia,Vans,PHEV,0.0,0.0,880.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2021,2020-2023,Pandemia,Buses,BEV,180.0,0.0,530.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2021,2020-2023,Pandemia,Buses,EV,0.0,25.0,0.0,5.19999980926514,0.0,0.0
Sweden,SWE,Europe,EU,2021,2020-2023,Pandemia,Buses,FCEV,2.0,0.0,2.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2021,2020-2023,Pandemia,Buses,PHEV,0.0,0.0,93.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2021,2020-2023,Pandemia,Cars,BEV,57000.0,0.0,110000.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2021,2020-2023,Pandemia,Cars,EV,0.0,43.0,0.0,6.0,0.0,0.0
Sweden,SWE,Europe,EU,2021,2020-2023,Pandemia,Cars,FCEV,16.0,0.0,63.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2021,2020-2023,Pandemia,Cars,PHEV,78000.0,0.0,190000.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2021,2020-2023,Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,1700.0
Sweden,SWE,Europe,EU,2021,2020-2023,Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,12000.0
Sweden,SWE,Europe,EU,2021,2020-2023,Pandemia,Trucks,BEV,100.0,0.0,140.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2021,2020-2023,Pandemia,Trucks,EV,0.0,1.29999995231628,0.0,0.170000001788139,0.0,0.0
Sweden,SWE,Europe,EU,2021,2020-2023,Pandemia,Vans,BEV,2600.0,0.0,8400.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2021,2020-2023,Pandemia,Vans,EV,0.0,6.80000019073486,0.0,1.39999997615814,0.0,0.0
Sweden,SWE,Europe,EU,2021,2020-2023,Pandemia,Vans,PHEV,0.0,0.0,160.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2022,2020-2023,Post-Pandemia,Buses,BEV,210.0,0.0,920.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2022,2020-2023,Post-Pandemia,Buses,EV,0.0,17.0,0.0,8.5,0.0,0.0
Sweden,SWE,Europe,EU,2022,2020-2023,Post-Pandemia,Buses,FCEV,0.0,0.0,2.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2022,2020-2023,Post-Pandemia,Buses,PHEV,0.0,0.0,93.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2022,2020-2023,Post-Pandemia,Cars,BEV,96000.0,0.0,200000.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2022,2020-2023,Post-Pandemia,Cars,EV,0.0,54.0,0.0,8.69999980926514,0.0,0.0
Sweden,SWE,Europe,EU,2022,2020-2023,Post-Pandemia,Cars,FCEV,2.0,0.0,65.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2022,2020-2023,Post-Pandemia,Cars,PHEV,67000.0,0.0,240000.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2022,2020-2023,Post-Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,2600.0
Sweden,SWE,Europe,EU,2022,2020-2023,Post-Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,15000.0
Sweden,SWE,Europe,EU,2022,2020-2023,Post-Pandemia,Trucks,BEV,340.0,0.0,290.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2022,2020-2023,Post-Pandemia,Trucks,EV,0.0,4.30000019073486,0.0,0.360000014305115,0.0,0.0
Sweden,SWE,Europe,EU,2022,2020-2023,Post-Pandemia,Trucks,PHEV,7.0,0.0,8.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2022,2020-2023,Post-Pandemia,Vans,BEV,5000.0,0.0,13000.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2022,2020-2023,Post-Pandemia,Vans,EV,0.0,13.0,0.0,2.29999995231628,0.0,0.0
Sweden,SWE,Europe,EU,2022,2020-2023,Post-Pandemia,Vans,PHEV,0.0,0.0,420.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2023,2020-2023,Post-Pandemia,Buses,BEV,310.0,0.0,1200.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2023,2020-2023,Post-Pandemia,Buses,EV,0.0,25.0,0.0,10.0,0.0,0.0
Sweden,SWE,Europe,EU,2023,2020-2023,Post-Pandemia,Buses,FCEV,8.0,0.0,10.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2023,2020-2023,Post-Pandemia,Buses,PHEV,0.0,0.0,22.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2023,2020-2023,Post-Pandemia,Cars,BEV,110000.0,0.0,290000.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2023,2020-2023,Post-Pandemia,Cars,EV,0.0,60.0,0.0,11.0,0.0,0.0
Sweden,SWE,Europe,EU,2023,2020-2023,Post-Pandemia,Cars,FCEV,2.0,0.0,48.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2023,2020-2023,Post-Pandemia,Cars,PHEV,61000.0,0.0,270000.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2023,2020-2023,Post-Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,4500.0
Sweden,SWE,Europe,EU,2023,2020-2023,Post-Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,30000.0
Sweden,SWE,Europe,EU,2023,2020-2023,Post-Pandemia,Trucks,BEV,290.0,0.0,700.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2023,2020-2023,Post-Pandemia,Trucks,EV,0.0,3.40000009536743,0.0,0.839999973773956,0.0,0.0
Sweden,SWE,Europe,EU,2023,2020-2023,Post-Pandemia,Trucks,PHEV,0.0,0.0,7.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2023,2020-2023,Post-Pandemia,Vans,BEV,8700.0,0.0,21000.0,0.0,0.0,0.0
Sweden,SWE,Europe,EU,2023,2020-2023,Post-Pandemia,Vans,EV,0.0,19.0,0.0,3.5,0.0,0.0
Sweden,SWE,Europe,EU,2023,2020-2023,Post-Pandemia,Vans,PHEV,5.0,0.0,430.0,0.0,0.0,0.0
Switzerland,CHE,Europe,EU,2011,2010-2014,Pre-Pandemia,Cars,BEV,400.0,0.0,400.0,0.0,0.0,0.0
Switzerland,CHE,Europe,EU,2011,2010-2014,Pre-Pandemia,Cars,EV,0.0,0.140000000596046,0.0,0.009999999776483,0.0,0.0
Switzerland,CHE,Europe,EU,2011,2010-2014,Pre-Pandemia,Cars,PHEV,41.0,0.0,41.0,0.0,0.0,0.0
Switzerland,CHE,Europe,EU,2012,2010-2014,Pre-Pandemia,Cars,BEV,340.0,0.0,740.0,0.0,0.0,0.0
Switzerland,CHE,Europe,EU,2012,2010-2014,Pre-Pandemia,Cars,EV,0.0,0.230000004172325,0.0,0.028000000864267,0.0,0.0
Switzerland,CHE,Europe,EU,2012,2010-2014,Pre-Pandemia,Cars,PHEV,400.0,0.0,440.0,0.0,0.0,0.0
Switzerland,CHE,Europe,EU,2012,2010-2014,Pre-Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,4.0
Switzerland,CHE,Europe,EU,2012,2010-2014,Pre-Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,400.0
Switzerland,CHE,Europe,EU,2012,2010-2014,Pre-Pandemia,Vans,BEV,120.0,0.0,120.0,0.0,0.0,0.0
Switzerland,CHE,Europe,EU,2012,2010-2014,Pre-Pandemia,Vans,EV,0.0,0.379999995231628,0.0,0.03999999910593,0.0,0.0
Switzerland,CHE,Europe,EU,2013,2010-2014,Pre-Pandemia,Cars,BEV,1200.0,0.0,1900.0,0.0,0.0,0.0
Switzerland,CHE,Europe,EU,2013,2010-2014,Pre-Pandemia,Cars,EV,0.0,0.430000007152557,0.0,0.05799999833107,0.0,0.0
Switzerland,CHE,Europe,EU,2013,2010-2014,Pre-Pandemia,Cars,PHEV,170.0,0.0,600.0,0.0,0.0,0.0
Switzerland,CHE,Europe,EU,2013,2010-2014,Pre-Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,27.0
Switzerland,CHE,Europe,EU,2013,2010-2014,Pre-Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,600.0
Switzerland,CHE,Europe,EU,2013,2010-2014,Pre-Pandemia,Vans,BEV,110.0,0.0,230.0,0.0,0.0,0.0
Switzerland,CHE,Europe,EU,2013,2010-2014,Pre-Pandemia,Vans,EV,0.0,0.379999995231628,0.0,0.071999996900559,0.0,0.0
Switzerland,CHE,Europe,EU,2014,2010-2014,Pre-Pandemia,Cars,BEV,2700.0,0.0,4600.0,0.0,0.0,0.0
Switzerland,CHE,Europe,EU,2014,2010-2014,Pre-Pandemia,Cars,EV,0.0,0.959999978542328,0.0,0.119999997317791,0.0,0.0
Switzerland,CHE,Europe,EU,2014,2010-2014,Pre-Pandemia,Cars,PHEV,200.0,0.0,810.0,0.0,0.0,0.0
